internal_id,external_id,image_external_id,image_file,image_path,image_url,ID方式,external_id状態,英傑名,職,職業,コスト,因子1,因子2,因子3,因子4,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,ID対応状況,ID対応方法,ID元英傑名,育成技能1,育成技能2,育成技能3,追加更新,技能,詳細,確認状態,主キー運用,external_id運用メモ
EIK_0221,25540336,25540336,25540336.webp,images/eiketsu/25540336.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/25540336.webp,独自ID,元サイトIDあり,降神祈祷師,神主・巫女,神主/巫女,7,古神道,長寿,対象外,対象外,25906,21697,2232,1174,1307,1764,1935,1333,1200,1136,1378,ID確定,英傑名完全一致,降神祈祷師,魅力上昇Lv.3,生命上昇率向上Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0222,34456869,34456869,34456869.webp,images/eiketsu/34456869.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/34456869.webp,独自ID,元サイトIDあり,高橋紹運,侍,侍,7,武士道,猛将,対象外,対象外,30897,16990,1913,1703,1515,1714,1928,1050,1011,960,1431,ID確定,英傑名完全一致,高橋紹運,気合修練志向Lv.2,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0223,60504610,60504610,60504610.webp,images/eiketsu/60504610.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/60504610.webp,独自ID,元サイトIDあり,黒田長政,鍛冶屋,鍛冶屋,7,鉄砲鍛冶,才腕,外交官,対象外,34857,17748,3103,2191,2065,2654,3003,2241,2209,2339,2197,ID確定,英傑名完全一致,黒田長政,腕力上昇Lv.5,魅力上昇Lv.3,腕力上昇率向上Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0224,3118604,3118604,3118604.webp,images/eiketsu/3118604.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/3118604.webp,独自ID,元サイトIDあり,黒猫ノア,傾奇者,傾奇者,7,四象,外交官,洒落者,対象外,31224,19773,2463,1556,2110,2928,2765,2842,3001,2810,2817,ID確定,英傑名完全一致,黒猫ノア,知力上昇率向上Lv.5,土属性上昇率向上Lv.3,水属性上昇率向上Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0225,27325764,27325764,27325764.webp,images/eiketsu/27325764.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/27325764.webp,独自ID,元サイトIDあり,佐々木小次郎(涼),侍,侍,7,武芸,鬼,剣豪,対象外,33891,17809,3080,1405,2340,1721,2132,2005,1381,2024,1308,ID確定,英傑名完全一致,佐々木小次郎(涼),腕力上昇率向上Lv.5,器用上昇Lv.3,腕力上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0226,35216660,35216660,35216660.webp,images/eiketsu/35216660.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/35216660.webp,独自ID,元サイトIDあり,柴田勝家(風雲),侍,侍,7,武芸,鬼,猛将,対象外,36043,17496,3102,1747,1923,1385,1870,1676,1653,2186,1614,ID確定,英傑名完全一致,柴田勝家(風雲),腕力上昇率向上Lv.5,腕力上昇Lv.3,腕力修練志向Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0227,10735178,10735178,10735178.webp,images/eiketsu/10735178.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/10735178.webp,独自ID,元サイトIDあり,種子島時堯,侍,侍,7,軍学,飛道具使い,対象外,対象外,32357,14205,2221,1801,1457,1670,1770,1039,1064,1449,1100,ID確定,英傑名完全一致,種子島時堯,生命上昇率向上Lv.2,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0228,97197601,97197601,97197601.webp,images/eiketsu/97197601.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/97197601.webp,独自ID,元サイトIDあり,出雲阿国(周年),神主・巫女,神主/巫女,7,雅楽,洒落者,明敏,対象外,31225,20810,1615,1587,1614,2795,2957,1572,1618,1651,1456,ID確定,英傑名完全一致,出雲阿国(周年),知力上昇Lv.5,生命上昇Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0229,90692810,90692810,90692810.webp,images/eiketsu/90692810.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/90692810.webp,独自ID,元サイトIDあり,出雲阿国(神将),傾奇者,傾奇者,7,地勢,洒落者,対象外,対象外,30736,16170,1443,1768,1638,2704,2938,1940,1366,1346,1933,ID確定,英傑名完全一致,出雲阿国(神将),魅力上昇Lv.5,生命上昇率向上Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0230,97496320,97496320,97496320.webp,images/eiketsu/97496320.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/97496320.webp,独自ID,元サイトIDあり,出雲阿国(野望),神主・巫女,神主/巫女,7,雅楽,洒落者,女傑,対象外,34421,26013,1785,1663,1717,2694,3113,2080,2259,1940,1945,ID確定,英傑名完全一致,出雲阿国(野望),魅力上昇Lv.5,魅力上昇率向上Lv.5,魅力修練志向Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0231,12659228,12659228,12659228.webp,images/eiketsu/12659228.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/12659228.webp,独自ID,元サイトIDあり,小松姫(航海),陰陽師,陰陽師,7,仙道,内助の功,女傑,対象外,32849,17983,1103,1475,1276,2738,2794,1695,2829,1559,2881,ID確定,英傑名完全一致,小松姫(航海),魅力上昇Lv.5,知力上昇Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0232,879247,879247,879247.webp,images/eiketsu/879247.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/879247.webp,独自ID,元サイトIDあり,小松姫(水練),侍,侍,7,武芸,女傑,対象外,対象外,26360,17496,2365,1460,1505,1358,2219,976,1360,947,1287,ID確定,英傑名完全一致,小松姫(水練),水属性上昇Lv.2,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0233,4594740,4594740,4594740.webp,images/eiketsu/4594740.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/4594740.webp,独自ID,元サイトIDあり,小早川隆景(羽織),陰陽師,陰陽師,7,陰陽道,知将,対象外,明敏,33735,17425,1178,1948,1562,2893,2666,2333,2825,2785,2330,ID確定,英傑名完全一致,小早川隆景(羽織),知力上昇Lv.5,知力修練志向Lv.3,知力上昇率向上Lv.1,2026/3/18,三子教訓の智,敵単体と敵全体に水属性術攻撃を行い、状態Lv2の火・水属性呪詛を与える。また、自身に気合ダメージを受けた時に追加行動を行う状態を付与。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0234,55785997,55785997,55785997.webp,images/eiketsu/55785997.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/55785997.webp,独自ID,元サイトIDあり,晶,傾奇者,傾奇者,7,地勢,女傑,対象外,対象外,30456,15554,2347,1610,1515,1766,1726,1213,1139,1122,1172,ID確定,英傑名完全一致,晶,腕力修練志向Lv.3,腕力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0235,8515590,8515590,8515590.webp,images/eiketsu/8515590.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/8515590.webp,独自ID,元サイトIDあり,松永久秀(野望),傾奇者,傾奇者,7,四象,明敏,野心家,対象外,31224,20073,2463,1383,2066,2898,2008,2253,2176,2832,2272,ID確定,英傑名完全一致,松永久秀(野望),知力上昇Lv.5,知力上昇率向上Lv.3,火属性上昇率向上Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0236,37536837,37536837,37536837.webp,images/eiketsu/37536837.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/37536837.webp,独自ID,元サイトIDあり,城大工かんな,鍛冶屋,鍛冶屋,7,刀鍛冶,宿将,女傑,対象外,34292,13937,2521,2122,1686,1814,2496,2535,1603,2508,1585,ID確定,英傑名完全一致,城大工かんな,腕力上昇Lv.3,耐久上昇率向上Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0237,48430006,48430006,48430006.webp,images/eiketsu/48430006.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/48430006.webp,独自ID,元サイトIDあり,森長可,侍,侍,7,武芸,宿将,鬼,対象外,33622,19996,2968,1911,2230,1748,2709,2228,2284,2261,2215,ID確定,英傑名完全一致,森長可,腕力上昇Lv.5,耐久上昇Lv.3,器用上昇率向上Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0238,93825058,93825058,93825058.webp,images/eiketsu/93825058.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/93825058.webp,独自ID,元サイトIDあり,森蘭丸(凶禍),侍,侍,7,武芸,勇将,対象外,対象外,35774,19527,2790,2088,1561,1856,2429,1496,1077,958,2152,ID確定,英傑名完全一致,森蘭丸(凶禍),腕力修練上昇Lv.5,生命上昇率向上Lv.2,生命上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0239,12007359,12007359,12007359.webp,images/eiketsu/12007359.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/12007359.webp,独自ID,元サイトIDあり,真田幸村(水練),侍,侍,7,武芸,洒落者,根性,対象外,30125,17184,2544,1337,1394,1614,1957,1007,1740,1023,1002,ID確定,英傑名完全一致,真田幸村(水練),水属性上昇率向上,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0240,85605402,85605402,85605402.webp,images/eiketsu/85605402.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/85605402.webp,独自ID,元サイトIDあり,真田信幸(航海),侍,侍,7,武士道,長寿,対象外,対象外,36233,19878,2027,1942,1576,1920,2776,1330,2632,1205,2488,ID確定,英傑名完全一致,真田信幸(航海),生命上昇Lv.5,知力修練志向Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0241,63213855,63213855,63213855.webp,images/eiketsu/63213855.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/63213855.webp,独自ID,元サイトIDあり,石田三成(西軍),陰陽師,陰陽師,7,陰陽道,根性,名臣,対象外,34000,20703,1383,1914,1831,2893,2997,2316,2257,2224,2296,ID確定,英傑名完全一致,石田三成(西軍),知力上昇Lv.5,知力上昇率向上Lv.3,魅力上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0242,91853650,91853650,91853650.webp,images/eiketsu/91853650.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/91853650.webp,独自ID,元サイトIDあり,仙桃院,僧,僧,7,密教,世渡り上手,女傑,対象外,35859,22911,1865,2154,1937,3025,3039,2262,2954,2153,2132,ID確定,英傑名完全一致,仙桃院,知力上昇率向上Lv.5,知力上昇Lv.3,水属性上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0243,97180878,97180878,97180878.webp,images/eiketsu/97180878.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/97180878.webp,独自ID,元サイトIDあり,前田慶次(神将),傾奇者,傾奇者,7,四象,洒落者,対象外,対象外,33866,14980,2648,1844,1520,2314,2209,2128,2132,2132,2135,ID確定,英傑名完全一致,前田慶次(神将),生命上昇Lv.5,腕力上昇Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0244,98826390,98826390,98826390.webp,images/eiketsu/98826390.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/98826390.webp,独自ID,元サイトIDあり,前田慶次(野望),傾奇者,傾奇者,7,四象,洒落者,猛将,対象外,37229,23219,3141,1810,1918,2315,3136,2504,2502,2477,2612,ID確定,英傑名完全一致,前田慶次(野望),腕力上昇Lv.5,魅力上昇Lv.3,魅力修練志向Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0245,37513496,37513496,37513496.webp,images/eiketsu/37513496.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/37513496.webp,独自ID,元サイトIDあり,滝川一益(風雲),忍者,忍者,7,忍法,才腕,忍び,対象外,32518,19917,3053,1791,2528,2122,2457,2044,2015,2044,2064,ID確定,英傑名完全一致,滝川一益(風雲),腕力上昇Lv.5,腕力上昇率向上Lv.3,器用上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0246,56555361,56555361,56555361.webp,images/eiketsu/56555361.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/56555361.webp,独自ID,元サイトIDあり,竹中半兵衛(知将),陰陽師,陰陽師,7,陰陽道,知将,才腕,明敏,27094,18288,951,1757,1330,2745,2424,1921,1822,1829,2891,ID確定,英傑名完全一致,竹中半兵衛(知将),知力上昇Lv.5,気合上昇率向上Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0247,47141776,47141776,47141776.webp,images/eiketsu/47141776.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/47141776.webp,独自ID,元サイトIDあり,島左近,侍,侍,7,軍学,鬼,世渡り上手,根性,35732,19887,2945,2097,2041,2812,2889,2460,2602,2820,2874,ID確定,英傑名完全一致,島左近,腕力上昇Lv.5,腕力上昇率向上Lv.3,知力上昇Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0248,93399954,93399954,93399954.webp,images/eiketsu/93399954.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/93399954.webp,独自ID,元サイトIDあり,道場娘まり,侍,侍,7,武士道,女傑,対象外,対象外,28089,18690,2295,2043,1060,1714,2313,1167,1125,1067,1100,ID確定,英傑名完全一致,道場娘まり,生命修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0249,79035763,79035763,79035763.webp,images/eiketsu/79035763.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/79035763.webp,独自ID,元サイトIDあり,道場娘まり(和装),侍,侍,7,武士道,女傑,剣豪,対象外,35110,16310,2601,1976,1425,1817,2506,1167,1125,1067,2213,ID確定,英傑名完全一致,道場娘まり(和装),生命上昇Lv.2,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0250,24482033,24482033,24482033.webp,images/eiketsu/24482033.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/24482033.webp,独自ID,元サイトIDあり,鍋島直茂(人狼),傾奇者,傾奇者,7,殺陣,洒落者,対象外,名臣,30678,11354,2814,1501,1299,2310,1458,1049,933,1008,1055,ID確定,英傑名完全一致,鍋島直茂(人狼),腕力修練上昇Lv.2,腕力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0380,未確認,未確認,未確認,未確認,未確認,独自ID,元サイトID未確認,濃姫,神主・巫女,神主/巫女,7,雅楽,内助の功,対象外,対象外,30242,15608,1584,1171,984,2391,2451,1514,1460,1601,1477,旧参照データから追加,DB英傑名照合,濃姫(雅楽),魅力上昇率向上Lv.2,,,2026/05/26,,,旧参照データで確認,internal_id,未確認。internal_idで運用
EIK_0252,未確認,未確認,未確認,未確認,未確認,独自ID,元サイトID未確認,濃姫(特別),神主・巫女,神主/巫女,7,古神道,内助の功,対象外,対象外,23833,28206,1339,1174,1399,1923,2902,1507,1320,1591,1557,未確認,ID付きCSV/eiketsu.json側に完全一致・空白除去一致が無い,濃姫(特別),知力修練志向Lv.2,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,未確認。internal_idで運用
EIK_0253,52026173,52026173,52026173.webp,images/eiketsu/52026173.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/52026173.webp,独自ID,元サイトIDあり,福島正則,鍛冶屋,鍛冶屋,7,刀鍛冶,猛将,勇将,対象外,35823,20568,2966,2387,1991,1502,2317,2132,2283,2196,2266,ID確定,英傑名完全一致,福島正則,耐久上昇Lv.5,腕力上昇Lv.3,腕力修練志向Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0254,11345059,11345059,11345059.webp,images/eiketsu/11345059.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/11345059.webp,独自ID,元サイトIDあり,北条氏政(獅子),傾奇者,傾奇者,7,地勢,根性,世渡り上手,信義,30456,20482,2442,2131,2164,2833,2971,2583,2505,2535,2613,ID確定,英傑名完全一致,北条氏政(獅子),知力上昇Lv.5,魅力上昇Lv.3,知力修練志向Lv.1,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0255,54818323,54818323,54818323.webp,images/eiketsu/54818323.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/54818323.webp,独自ID,元サイトIDあり,本多忠勝(盛夏),僧,僧,7,僧兵,剣豪,対象外,対象外,35606,14557,3012,2097,1274,1588,2240,1087,1188,1073,1219,ID確定,英傑名完全一致,本多忠勝(盛夏),腕力上昇Lv.5,生命修練上昇Lv.2,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
